ubigeo,department,province,district,total_populated_centers,matched_centers,unmatched_centers,coverage_share,mean_distance_km,median_distance_km,p90_distance_km,max_distance_km,share_over_10km,share_over_20km,share_over_30km,coverage_component,distance_component,remote_tail_component,q2_settlement_access_score,q2_access_level,rank_best_to_worst,rank_worst_to_best
030219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,17.0,17.0,0.0,1.0,17.195972126539086,16.783510087492957,18.543444319199992,23.19165560381914,1.0,0.058823529411764705,0.0,1.0,0.5229177902517189,1.0,0.6660424531762033,Medium availability,991,881
090312,HUANCAVELICA,ANGARAES,SECCLLA,34.0,34.0,0.0,1.0,17.523993630013553,16.787412596794123,23.7167500909927,25.46577083266754,1.0,0.20588235294117646,0.0,1.0,0.5228795430954605,1.0,0.6660156801668222,Medium availability,992,880
060202,CAJAMARCA,CAJABAMBA,CACHACHI,245.0,245.0,0.0,1.0,16.33382704305218,16.79598949236709,22.593309900984966,25.260991225839444,0.8857142857142857,0.2571428571428571,0.0,1.0,0.522795513360278,1.0,0.6659568593521945,Medium availability,993,879
030214,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,41.0,41.0,0.0,1.0,16.203491548561985,16.821510082869377,19.582317159939166,20.38039160188118,1.0,0.07317073170731707,0.0,1.0,0.5225457218362554,1.0,0.6657820052853787,Medium availability,994,878
100501,HUANUCO,HUAMALIES,LLATA,211.0,211.0,0.0,1.0,16.56881714297934,16.86361512211044,21.550923878105277,23.8485060512989,0.9146919431279621,0.20853080568720378,0.0,1.0,0.5221343852065703,1.0,0.6654940696445992,Medium availability,995,877
190308,PASCO,OXAPAMPA,CONSTITUCION,93.0,93.0,0.0,1.0,16.745714596106676,14.254911847526179,27.61825249386845,54.708008802714005,0.7956989247311828,0.3118279569892473,0.06451612903225806,1.0,0.5496516093859047,0.935483870967742,0.6654012878604558,Medium availability,996,876
020502,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,10.0,10.0,0.0,1.0,16.967403161977064,16.88950650810765,17.527230172072315,17.683765633563848,1.0,0.0,0.0,1.0,0.5218819256929763,1.0,0.6653173479850834,Medium availability,997,875
130306,LA LIBERTAD,BOLIVAR,UCUNCHA,27.0,27.0,0.0,1.0,16.61600415118646,16.895346350253647,19.035274344955095,19.81767506557091,1.0,0.0,0.0,1.0,0.5218250335610669,1.0,0.6652775234927468,Medium availability,998,874
020514,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,11.0,11.0,0.0,1.0,17.17104067128783,16.89657886193367,19.277540916076635,19.468800859184192,1.0,0.0,0.0,1.0,0.5218130287227111,1.0,0.6652691201058978,Medium availability,999,873
120703,JUNIN,TARMA,HUARICOLCA,31.0,31.0,0.0,1.0,15.586065161370408,16.900126942412015,18.800440843789247,21.776553822603912,0.9032258064516129,0.06451612903225806,0.0,1.0,0.5217784745314192,1.0,0.6652449321719934,Medium availability,1000,872
010516,AMAZONAS,LUYA,SAN CRISTOBAL,4.0,4.0,0.0,1.0,16.420381989282205,16.95081081277238,17.037084761210277,17.05001675495303,1.0,0.0,0.0,1.0,0.5212856187301022,1.0,0.6648999331110714,Medium availability,1001,871
190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,64.0,64.0,0.0,1.0,16.717882352195705,16.953751900190813,18.79981017575686,20.211658005473357,1.0,0.015625,0.0,1.0,0.5212570619902812,1.0,0.6648799433931969,Medium availability,1002,870
090310,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,20.0,20.0,0.0,1.0,16.969189869217495,16.966704643008427,19.297477046344806,19.533576461641406,1.0,0.0,0.0,1.0,0.5211313518689121,1.0,0.6647919463082385,Medium availability,1003,869
050412,AYACUCHO,HUANTA,CHACA,26.0,26.0,0.0,1.0,17.19927185814675,16.974560881963924,20.747576017991893,21.84475011906115,1.0,0.23076923076923078,0.0,1.0,0.5210551489409493,1.0,0.6647386042586645,Medium availability,1004,868
030611,APURIMAC,CHINCHEROS,LOS CHANKAS,36.0,36.0,0.0,1.0,16.919341049404434,17.047216560180175,21.457080389874534,24.123161919052365,1.0,0.2222222222222222,0.0,1.0,0.5203519870204573,1.0,0.66424639091432,Medium availability,1005,867
050805,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,21.0,21.0,0.0,1.0,18.483310900378015,17.08286653202197,24.009076875677962,26.664788175823173,1.0,0.23809523809523808,0.0,1.0,0.5200080010707475,1.0,0.6640056007495232,Medium availability,1006,866
080405,CUSCO,CALCA,PISAC,60.0,60.0,0.0,1.0,18.319557959391243,17.15622949467262,23.61718333838292,25.98924488737857,1.0,0.35,0.0,1.0,0.5193022518114363,1.0,0.6635115762680054,Medium availability,1007,865
200402,PIURA,MORROPON,BUENOS AIRES,30.0,30.0,0.0,1.0,16.53725000794227,17.169168561334025,21.513673722170537,22.483416389579855,0.9666666666666667,0.2,0.0,1.0,0.5191780743095191,1.0,0.6634246520166633,Medium availability,1008,864
130605,LA LIBERTAD,OTUZCO,HUARANCHAL,100.0,100.0,0.0,1.0,16.731597691656354,17.183146050710793,19.665833780010377,21.588228707267834,1.0,0.06,0.0,1.0,0.5190440302857464,1.0,0.6633308212000224,Medium availability,1009,863
021503,ANCASH,PALLASCA,CONCHUCOS,114.0,114.0,0.0,1.0,16.510168581860206,17.197519256618513,22.402556942186212,24.875822226358093,0.8421052631578947,0.24561403508771928,0.0,1.0,0.5189062987578952,1.0,0.6632344091305267,Medium availability,1010,862
110202,ICA,CHINCHA,ALTO LARAN,58.0,58.0,0.0,1.0,15.559763577564613,14.41811020998586,28.239697566508344,34.046373847506274,0.603448275862069,0.43103448275862066,0.06896551724137931,1.0,0.547796738604431,0.9310344827586207,0.6627680618506879,Medium availability,1011,861
040121,AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,24.0,24.0,0.0,1.0,17.13153003565572,17.27763476614194,20.157976327500542,21.10790806016464,0.9583333333333334,0.125,0.0,1.0,0.5181405778682833,1.0,0.6626984045077983,Medium availability,1012,860
051101,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,99.0,99.0,0.0,1.0,17.35826763782405,17.31058137360174,22.197195208612204,22.6986296331927,0.9797979797979798,0.2727272727272727,0.0,1.0,0.5178266571964208,1.0,0.6624786600374946,Medium availability,1013,859
050804,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,43.0,43.0,0.0,1.0,16.878907455848385,17.31218925930395,25.995830502578265,28.066169870617102,0.7674418604651163,0.4883720930232558,0.0,1.0,0.5178113514572256,1.0,0.6624679460200579,Medium availability,1014,858
010301,AMAZONAS,BONGARA,JUMBILLA,41.0,41.0,0.0,1.0,17.212738068993794,17.317819964174443,19.905281736119825,20.635476062194705,1.0,0.07317073170731707,0.0,1.0,0.5177577624054808,1.0,0.6624304336838365,Medium availability,1015,857
100701,HUANUCO,MARAÃON,HUACRACHUCO,135.0,135.0,0.0,1.0,16.275063507345976,17.388881562194708,22.1536178988847,27.565951226317576,0.8296296296296296,0.2518518518518518,0.0,1.0,0.5170828607647964,1.0,0.6619580025353574,Medium availability,1016,856
081003,CUSCO,PARURO,CCAPI,89.0,89.0,0.0,1.0,19.13789474484329,17.399079382173664,26.34151135654846,28.105971466878838,1.0,0.3595505617977528,0.0,1.0,0.516986221867064,1.0,0.6618903553069448,Medium availability,1017,855
200607,PIURA,SULLANA,QUERECOTILLO,35.0,35.0,0.0,1.0,15.942812236340082,15.02978045048895,27.700744838307855,30.603657699650874,0.6571428571428571,0.34285714285714286,0.05714285714285714,1.0,0.5410151578421716,0.9428571428571428,0.661567753346663,Medium availability,1018,854
021708,ANCASH,RECUAY,PARARIN,44.0,44.0,0.0,1.0,17.420167774237793,17.453397084111558,23.322700751874436,24.38711488899775,0.9545454545454546,0.29545454545454547,0.0,1.0,0.5164723848867363,1.0,0.6615306694207154,Medium availability,1019,853
110207,ICA,CHINCHA,PUEBLO NUEVO,8.0,8.0,0.0,1.0,16.01100478985924,17.466066882357804,29.097142134506054,29.097142134506054,0.5,0.5,0.0,1.0,0.5163527481216006,1.0,0.6614469236851204,Medium availability,1020,852
030108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,63.0,63.0,0.0,1.0,17.808923556653053,17.483502343141513,22.30202685833522,23.656330804736893,1.0,0.31746031746031744,0.0,1.0,0.5161882448974453,1.0,0.6613317714282116,Medium availability,1021,851
050506,AYACUCHO,LA MAR,LUIS CARRANZA,47.0,47.0,0.0,1.0,18.371259598782263,17.496899935013186,22.128443238163744,24.647538539943305,1.0,0.2765957446808511,0.0,1.0,0.5160619442828593,1.0,0.6612433609980015,Medium availability,1022,850
040518,AREQUIPA,CAYLLOMA,TUTI,106.0,106.0,0.0,1.0,17.12779176174437,17.532361221206585,22.47614405789485,25.510231973210136,0.9339622641509434,0.29245283018867924,0.0,1.0,0.515728087732324,1.0,0.6610096614126268,Medium availability,1023,849
151020,LIMA,YAUYOS,MADEAN,105.0,105.0,0.0,1.0,17.064023621752614,17.557687292066607,20.49975718968132,22.419563411934206,1.0,0.18095238095238095,0.0,1.0,0.5154900417719201,1.0,0.660843029240344,Medium availability,1024,848
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,34.0,34.0,0.0,1.0,17.43346547924739,17.70087050822432,21.34644636310225,23.762374448643456,0.9705882352941176,0.2647058823529412,0.0,1.0,0.5141503078829188,1.0,0.6599052155180432,Medium availability,1025,847
080406,CUSCO,CALCA,SAN SALVADOR,58.0,58.0,0.0,1.0,16.825108836972866,17.710547125818522,19.06720744209047,21.617290918192015,1.0,0.05172413793103448,0.0,1.0,0.5140601362871785,1.0,0.6598420954010249,Medium availability,1026,846
021807,ANCASH,SANTA,SAMANCO,17.0,17.0,0.0,1.0,16.51292151893046,17.7369282844517,19.302507331602698,22.111748775923488,0.9411764705882353,0.058823529411764705,0.0,1.0,0.5138145400406393,1.0,0.6596701780284475,Medium availability,1027,845
210704,PUNO,LAMPA,NICASIO,29.0,29.0,0.0,1.0,17.769050424536104,17.774184999160358,21.346053600359006,23.54279630080836,1.0,0.3103448275862069,0.0,1.0,0.5134682858186701,1.0,0.6594278000730691,Medium availability,1028,844
021703,ANCASH,RECUAY,COTAPARACO,77.0,77.0,0.0,1.0,17.85408458209224,17.838984198864654,20.591057874021804,21.98379814836001,1.0,0.14285714285714285,0.0,1.0,0.5128676925278086,1.0,0.659007384769466,Medium availability,1029,843
050206,AYACUCHO,CANGALLO,TOTOS,74.0,74.0,0.0,1.0,17.16471748212232,17.846044952389683,21.346252276796573,22.025424879702967,1.0,0.24324324324324326,0.0,1.0,0.5128023745797224,1.0,0.6589616622058057,Medium availability,1030,842
020301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,75.0,75.0,0.0,1.0,18.48378248344844,17.895785929554695,22.063457208836418,23.94327069913144,1.0,0.18666666666666668,0.0,1.0,0.5123429206904757,1.0,0.6586400444833329,Medium availability,1031,841
190303,PASCO,OXAPAMPA,HUANCABAMBA,91.0,91.0,0.0,1.0,16.72104890420138,16.91977154263432,25.689702050970435,37.38233296594899,0.7472527472527473,0.4065934065934066,0.02197802197802198,1.0,0.5215872827498131,0.978021978021978,0.6585176913314625,Medium availability,1032,840
080808,CUSCO,ESPINAR,ALTO PICHIGUA,164.0,164.0,0.0,1.0,17.690139798093,16.29600253400957,27.640799934734094,33.42748310194356,0.9024390243902439,0.3597560975609756,0.036585365853658534,1.0,0.5277629275865279,0.9634146341463414,0.6584584395544719,Medium availability,1033,839
060403,CAJAMARCA,CHOTA,CHADIN,24.0,24.0,0.0,1.0,17.706424262794215,17.932352230901476,21.17321604345726,22.588819041557773,1.0,0.20833333333333334,0.0,1.0,0.5120059310619023,1.0,0.6584041517433316,Medium availability,1034,838
050902,AYACUCHO,SUCRE,BELEN,4.0,4.0,0.0,1.0,18.512706939202257,17.942792458595967,19.86511911005346,20.578021459737208,1.0,0.25,0.0,1.0,0.5119098349064524,1.0,0.6583368844345165,Medium availability,1035,837
050904,AYACUCHO,SUCRE,CHILCAYOC,15.0,15.0,0.0,1.0,17.959754971708655,17.94838334465383,18.81045991001046,18.863686845694563,1.0,0.0,0.0,1.0,0.5118583958617289,1.0,0.6583008771032102,Medium availability,1036,836
020510,ANCASH,BOLOGNESI,HUAYLLACAYAN,96.0,96.0,0.0,1.0,19.205772955210296,18.00161483634443,25.932706409388324,26.741576708480192,1.0,0.3958333333333333,0.0,1.0,0.5113693973987354,1.0,0.6579585781791149,Medium availability,1037,835
210605,PUNO,HUANCANE,PUSI,152.0,152.0,0.0,1.0,17.231525452000223,18.008201250150485,21.24066672128093,23.741971848412494,0.9868421052631579,0.3026315789473684,0.0,1.0,0.5113089881296516,1.0,0.6579162916907562,Medium availability,1038,834
030106,APURIMAC,ABANCAY,LAMBRAMA,107.0,107.0,0.0,1.0,17.72013578906577,18.040272720193293,26.78567240422114,29.699458586887555,0.8691588785046729,0.37383177570093457,0.0,1.0,0.5110151338236908,1.0,0.6577105936765835,Medium availability,1039,833
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,56.0,56.0,0.0,1.0,18.317067771778703,18.05669407816351,21.321478810865322,21.747536268440864,1.0,0.2857142857142857,0.0,1.0,0.5108648649510974,1.0,0.6576054054657681,Medium availability,1040,832
021409,ANCASH,OCROS,SAN PEDRO,62.0,62.0,0.0,1.0,18.333498587955585,18.067965152928494,22.63824161013253,26.372098938363283,1.0,0.25806451612903225,0.0,1.0,0.510761800307699,1.0,0.6575332602153893,Medium availability,1041,831
080504,CUSCO,CANAS,LANGUI,56.0,56.0,0.0,1.0,17.603272734312466,18.078854502519178,21.592248342895132,24.30466852218593,0.9285714285714286,0.14285714285714285,0.0,1.0,0.5106622840700799,1.0,0.6574635988490558,Medium availability,1042,830
040205,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,33.0,33.0,0.0,1.0,15.774065187911894,16.74252686899348,28.176633716642524,31.143143021235893,0.6666666666666666,0.36363636363636365,0.030303030303030304,1.0,0.523319960392433,0.9696969696969697,0.6572330631837939,Medium availability,1043,829
061301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,57.0,57.0,0.0,1.0,18.315481877661405,18.14371332469343,21.830899619407877,23.439297655824255,1.0,0.2982456140350877,0.0,1.0,0.5100707225084709,1.0,0.6570495057559296,Medium availability,1044,828
060615,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,33.0,33.0,0.0,1.0,17.60805503519727,18.172915765785756,21.57576530961619,22.448908191055466,1.0,0.24242424242424243,0.0,1.0,0.5098050281837847,1.0,0.6568635197286492,Medium availability,1045,827
021204,ANCASH,HUAYLAS,HUAYLAS,22.0,22.0,0.0,1.0,19.17560387438564,18.18996832121499,22.254177809867045,25.165344026804423,1.0,0.36363636363636365,0.0,1.0,0.5096500649819727,1.0,0.656755045487381,Medium availability,1046,826
151009,LIMA,YAUYOS,CHOCOS,57.0,57.0,0.0,1.0,17.03449226229295,18.27430044006514,21.52744499643658,23.241351520736565,0.9122807017543859,0.3157894736842105,0.0,1.0,0.5088857250318006,1.0,0.6562200075222604,Medium availability,1047,825
030218,APURIMAC,ANDAHUAYLAS,TURPO,52.0,52.0,0.0,1.0,17.948799684772954,18.295472219148568,21.116779213780987,24.189149395884314,1.0,0.21153846153846154,0.0,1.0,0.5086943608510408,1.0,0.6560860525957286,Medium availability,1048,824
010605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,45.0,45.0,0.0,1.0,18.52594704259429,17.2829654070632,26.29330815127504,30.349407994322675,1.0,0.26666666666666666,0.022222222222222223,1.0,0.51808974829688,0.9777777777777777,0.6559961571411493,Medium availability,1049,823
100404,HUANUCO,HUACAYBAMBA,PINRA,63.0,63.0,0.0,1.0,17.955779638484543,17.5770347734051,23.63768600770316,32.15674115985379,0.9841269841269841,0.2698412698412698,0.015873015873015872,1.0,0.5153084088246259,0.9841269841269842,0.6559539814153333,Medium availability,1050,822
090616,HUANCAVELICA,HUAYTARA,TAMBO,76.0,76.0,0.0,1.0,17.80208780580637,18.345727437837432,23.83174720936516,26.332963165139248,0.9736842105263158,0.35526315789473684,0.0,1.0,0.5082409612400529,1.0,0.655768672868037,Medium availability,1051,821
020904,ANCASH,CORONGO,CUSCA,28.0,28.0,0.0,1.0,19.168974569715854,18.375978929683562,25.274876421292774,26.08095638705252,1.0,0.4642857142857143,0.0,1.0,0.507968601613573,1.0,0.655578021129501,Medium availability,1052,820
030610,APURIMAC,CHINCHEROS,EL PORVENIR,10.0,10.0,0.0,1.0,18.532970712435457,18.386206763903285,19.940790491805217,21.531074669908886,1.0,0.1,0.0,1.0,0.5078766147598749,1.0,0.6555136303319125,Medium availability,1053,819
020511,ANCASH,BOLOGNESI,LA PRIMAVERA,13.0,13.0,0.0,1.0,18.510407332795257,18.41358709249113,20.855425666936508,22.516494339808414,1.0,0.3076923076923077,0.0,1.0,0.5076306008621226,1.0,0.6553414206034858,Medium availability,1054,818
021015,ANCASH,HUARI,SAN PEDRO DE CHANA,54.0,54.0,0.0,1.0,19.152089949401702,18.474982694087103,22.09833548287047,27.05004276778083,1.0,0.3148148148148148,0.0,1.0,0.5070802166330461,1.0,0.6549561516431323,Medium availability,1055,817
020104,ANCASH,HUARAZ,HUANCHAY,134.0,134.0,0.0,1.0,17.713091246828714,18.5368858574557,21.716881296506543,23.924083440080466,1.0,0.26865671641791045,0.0,1.0,0.5065270362288051,1.0,0.6545689253601635,Medium availability,1056,816
060105,CAJAMARCA,CAJAMARCA,ENCAÃADA,200.0,200.0,0.0,1.0,18.66906220469027,18.628967699727447,23.15762105057935,24.818423190696397,1.0,0.355,0.0,1.0,0.5057074068134022,1.0,0.6539951847693815,Medium availability,1057,815
040302,AREQUIPA,CARAVELI,ACARI,48.0,48.0,0.0,1.0,14.839779610889723,16.726056772115818,24.87439636483984,32.79795965761752,0.6458333333333334,0.375,0.041666666666666664,1.0,0.5234818439242718,0.9583333333333334,0.6539372907469903,Medium availability,1058,814
050903,AYACUCHO,SUCRE,CHALCOS,20.0,20.0,0.0,1.0,18.466307851295102,18.655527025480144,20.889548883867924,21.588324262656798,1.0,0.3,0.0,1.0,0.5054717140369746,1.0,0.6538301998258822,Medium availability,1059,813
020111,ANCASH,HUARAZ,PIRA,103.0,103.0,0.0,1.0,18.76463923529101,18.665447666713316,22.87474586515011,26.89473349303277,1.0,0.3300970873786408,0.0,1.0,0.5053837579680307,1.0,0.6537686305776215,Medium availability,1060,812
101001,HUANUCO,LAURICOCHA,JESUS,549.0,549.0,0.0,1.0,15.670080065537913,14.235782756170044,30.2771611943965,37.081895685825515,0.599271402550091,0.40437158469945356,0.10382513661202186,1.0,0.5498703238034046,0.8961748633879781,0.6537616856787767,Medium availability,1061,811
050510,AYACUCHO,LA MAR,ANCHIHUAY,36.0,36.0,0.0,1.0,15.759135917650976,18.733290026489854,22.34511751965792,25.588533635363948,0.6944444444444444,0.3611111111111111,0.0,1.0,0.5047834565081128,1.0,0.6533484195556789,Medium availability,1062,810
190304,PASCO,OXAPAMPA,PALCAZU,129.0,129.0,0.0,1.0,16.263221198901544,16.629963787133548,27.376637273889415,31.933402097198083,0.7674418604651163,0.27906976744186046,0.046511627906976744,1.0,0.5244293449920825,0.9534883720930233,0.6531470531223647,Medium availability,1063,809
150905,LIMA,OYON,NAVAN,24.0,24.0,0.0,1.0,19.147823155232164,18.76957449340842,22.823433430923362,24.823947024531414,1.0,0.4166666666666667,0.0,1.0,0.5044632408150109,1.0,0.6531242685705076,Medium availability,1064,808
021406,ANCASH,OCROS,CONGAS,116.0,116.0,0.0,1.0,18.930068575570182,18.817853961725724,22.257319873124956,24.64407132216034,1.0,0.3275862068965517,0.0,1.0,0.5040380775487938,1.0,0.6528266542841556,Medium availability,1065,807
010602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,40.0,40.0,0.0,1.0,18.08533126967132,18.83869220980619,20.898027255037867,22.30142935333952,1.0,0.25,0.0,1.0,0.5038548896889355,1.0,0.6526984227822549,Medium availability,1066,806
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,47.0,47.0,0.0,1.0,18.291240979091604,16.05031475031216,28.822497970955926,31.500362210100413,0.9361702127659575,0.3404255319148936,0.06382978723404255,1.0,0.5302567247404293,0.9361702127659575,0.6520307711480877,Medium availability,1067,805
200504,PIURA,PAITA,COLAN,19.0,19.0,0.0,1.0,18.373032129532312,18.951255878764172,21.34414982378363,22.396358762178593,0.9473684210526315,0.3684210526315789,0.0,1.0,0.5028686638915654,1.0,0.6520080647240958,Medium availability,1068,804
061105,CAJAMARCA,SAN MIGUEL,EL PRADO,15.0,15.0,0.0,1.0,18.379715073731628,18.993625923608647,20.670644597172938,20.79277813406551,1.0,0.26666666666666666,0.0,1.0,0.5024988797533146,1.0,0.6517492158273201,Medium availability,1069,803
050411,AYACUCHO,HUANTA,PUCACOLPA,50.0,50.0,0.0,1.0,16.648844678272084,16.269726177397516,22.354647813290075,33.40795645878995,0.9,0.18,0.06,1.0,0.5280279422143836,0.94,0.6516195595500685,Medium availability,1070,802
030604,APURIMAC,CHINCHEROS,HUACCANA,103.0,103.0,0.0,1.0,18.38167226157378,18.178005126305926,25.25741165245682,32.598688205784704,0.9320388349514563,0.3883495145631068,0.019417475728155338,1.0,0.5097587647616701,0.9805825242718447,0.6510058926147224,Medium availability,1071,801
100112,HUANUCO,HUANUCO,YACUS,41.0,41.0,0.0,1.0,19.933310656488636,19.14316083915846,22.98080337702428,25.729226650698756,1.0,0.4146341463414634,0.0,1.0,0.5012000496368367,1.0,0.6508400347457857,Medium availability,1072,800
020107,ANCASH,HUARAZ,LA LIBERTAD,79.0,79.0,0.0,1.0,18.903066842106945,19.18215115831976,22.56082606551784,25.352745085867454,0.9746835443037974,0.34177215189873417,0.0,1.0,0.500862972325224,1.0,0.6506040806276567,Medium availability,1073,799
210603,PUNO,HUANCANE,HUATASANI,51.0,51.0,0.0,1.0,18.994551750436553,19.19253831315551,23.046250780091732,24.533573025838894,1.0,0.37254901960784315,0.0,1.0,0.5007732836204775,1.0,0.6505412985343342,Medium availability,1074,798
061308,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,9.0,9.0,0.0,1.0,18.515487752809477,19.227467096051924,19.879940980038302,20.56403776085022,1.0,0.1111111111111111,0.0,1.0,0.5004720263576907,1.0,0.6503304184503835,Medium availability,1075,797
